;date;1. open;2. high;3. low;4. close;5. volume
1276;2015-04-29;173.4;175.1303;172.8;174.4;4517190.0
1277;2015-04-28;170.83;174.69;170.02;173.92;5816308.0
1278;2015-04-27;170.89;171.49;170.3;170.73;3166588.0
1279;2015-04-24;170.23;170.85;168.74;169.78;3888439.0
1280;2015-04-23;165.23;171.91;165.14;170.24;8230392.0
1281;2015-04-22;164.39;166.0;162.89;165.36;4024674.0
1282;2015-04-21;166.07;167.38;164.05;164.26;9683592.0
1283;2015-04-20;162.1;166.64;161.9;166.16;9609204.0
1284;2015-04-17;161.75;161.86;160.03;160.67;4308880.0
1285;2015-04-16;163.31;163.98;162.54;163.13;3136947.0
1286;2015-04-15;162.63;164.96;162.5;164.13;3498756.0
1287;2015-04-14;162.42;162.7352;160.79;162.3;2719287.0
1288;2015-04-13;162.37;164.0;162.36;162.38;3868911.0
1289;2015-04-10;162.34;163.33;161.25;162.86;2515603.0
1290;2015-04-09;161.7;162.47;160.72;162.34;2263490.0
1291;2015-04-08;161.72;163.55;161.01;161.85;2524323.0
1292;2015-04-07;161.67;163.84;161.62;162.07;3147966.0
1293;2015-04-06;159.69;162.8;158.702;162.04;3465681.0
1294;2015-04-02;159.52;162.54;158.89;160.45;4671578.0
1295;2015-04-01;160.23;160.62;158.39;159.18;3700791.0
1296;2015-03-31;161.08;162.33;160.4;160.5;4255158.0
1297;2015-03-30;161.31;163.6;161.25;162.67;4138018.0
1298;2015-03-27;160.79;160.9;159.23;160.4;3477826.0
1299;2015-03-26;159.27;161.25;158.91;160.59;4396024.0
1300;2015-03-25;163.08;163.08;159.2;159.2;5428730.0
1301;2015-03-24;164.79;164.89;162.9;163.0;4336706.0
1302;2015-03-23;162.77;165.35;162.73;164.63;5929927.0
1303;2015-03-20;160.95;163.0;160.35;162.88;9006417.0
1304;2015-03-19;159.7;160.92;158.81;159.81;3878559.0
1305;2015-03-18;156.85;160.7;155.8;159.81;5738466.0
1306;2015-03-17;156.2;157.29;155.37;156.96;3311792.0
1307;2015-03-16;155.05;157.09;154.8;157.08;3749638.0
1308;2015-03-13;157.46;157.52;153.4;154.28;6063970.0
1309;2015-03-12;156.27;158.72;156.27;157.98;4567346.0
1310;2015-03-11;158.57;159.14;155.935;156.8;5709290.0
1311;2015-03-10;159.6;160.23;157.81;157.81;4600968.0
1312;2015-03-09;158.2;161.15;158.2;160.77;5193874.0
1313;2015-03-06;160.19;161.44;158.06;158.5;4540174.0
1314;2015-03-05;159.86;161.5;159.703;161.18;3791660.0
1315;2015-03-04;160.54;160.56;158.72;159.42;3633335.0
1316;2015-03-03;160.27;161.75;160.0;161.03;3234068.0
1317;2015-03-02;161.68;161.89;159.8101;160.48;5917812.0
1318;2015-02-27;161.05;162.29;160.16;161.94;4410037.0
1319;2015-02-26;163.74;164.14;159.77;160.87;7110571.0
1320;2015-02-25;164.94;164.96;162.58;162.81;4004559.0
1321;2015-02-24;162.49;164.99;161.51;164.83;4701626.0
1322;2015-02-23;164.23;164.4;162.5;162.91;2714434.0
1323;2015-02-20;163.64;164.34;162.09;163.65;3352781.0
1324;2015-02-19;162.05;164.49;161.44;163.89;3504269.0
1325;2015-02-18;161.86;162.47;160.64;162.19;4358252.0
1326;2015-02-17;159.75;161.41;159.73;160.96;2893590.0
1327;2015-02-13;158.78;160.8;158.64;160.4;3706919.0
1328;2015-02-12;158.72;159.5;158.09;158.52;3333063.0
1329;2015-02-11;157.76;159.09;157.17;158.2;3626658.0
1330;2015-02-10;156.74;158.56;155.08;158.56;4440614.0
1331;2015-02-09;156.0;157.5;155.4;155.75;3057502.0
1332;2015-02-06;157.34;158.08;156.23;156.72;3256440.0
1333;2015-02-05;157.29;158.59;157.1501;157.91;5253628.0
1334;2015-02-04;157.21;158.71;156.7;156.96;3678339.0
1335;2015-02-03;154.75;158.6;154.75;158.47;5539406.0
1336;2015-02-02;154.0;154.66;151.51;154.66;4712017.0
1337;2015-01-30;153.91;155.24;153.04;153.31;6563447.0
1338;2015-01-29;151.38;155.58;149.52;155.48;8320622.0
1339;2015-01-28;154.0;154.53;151.55;151.55;4495633.0
1340;2015-01-27;154.94;155.09;152.59;153.67;5659568.0
1341;2015-01-26;158.26;159.46;155.77;156.36;7888037.0
1342;2015-01-23;155.03;157.6;154.89;155.87;4834447.0
1343;2015-01-22;151.94;155.72;151.76;155.39;6119523.0
1344;2015-01-21;153.03;154.5;151.07;152.09;11896012.0
1345;2015-01-20;156.7;157.33;154.03;156.95;8380815.0
1346;2015-01-16;153.82;157.63;153.82;157.14;5756041.0
1347;2015-01-15;156.69;156.97;154.16;154.57;4251698.0
1348;2015-01-14;154.86;156.49;153.74;155.8;4689740.0
1349;2015-01-13;157.26;159.97;155.68;156.81;4386989.0
1350;2015-01-12;159.0;159.25;155.76;156.44;4187588.0
1351;2015-01-09;158.42;160.34;157.25;159.11;4472701.0
1352;2015-01-08;156.24;159.044;155.55;158.42;4240585.0
1353;2015-01-07;157.2;157.2;154.03;155.05;4701015.0
1354;2015-01-06;159.67;159.96;155.17;156.07;6145670.0
1355;2015-01-05;161.27;161.27;159.19;159.51;4880389.0
1356;2015-01-02;161.31;163.31;161.0;162.06;5525341.0
1357;2014-12-31;160.41;161.5;160.38;160.44;4011909.0
1358;2014-12-30;160.02;160.82;159.79;160.05;2829904.0
1359;2014-12-29;162.0;162.34;159.45;160.51;3331833.0
1360;2014-12-26;162.27;163.09;162.01;162.34;1912310.0
1361;2014-12-24;162.88;162.99;161.61;161.82;1869977.0
1362;2014-12-23;162.23;162.9;161.61;162.24;4044120.0
1363;2014-12-22;158.33;161.91;158.33;161.44;4682509.0
1364;2014-12-19;157.49;160.41;157.49;158.51;8864850.0
1365;2014-12-18;153.58;157.68;153.3;157.68;7301971.0
1366;2014-12-17;151.52;153.308;151.11;151.93;5139465.0
1367;2014-12-16;152.03;154.89;150.5;151.41;6782173.0
1368;2014-12-15;155.93;156.739;152.84;153.06;6500311.0
1369;2014-12-12;160.25;160.5;155.33;155.38;8611249.0
1370;2014-12-11;160.82;162.93;160.52;161.07;3987625.0
1371;2014-12-10;163.01;163.33;160.03;160.51;4081714.0
1372;2014-12-09;160.84;163.02;160.8;162.99;3865785.0
1373;2014-12-08;163.29;163.29;161.54;161.86;2851383.0
1374;2014-12-05;163.61;164.5;162.91;163.27;3013500.0
1375;2014-12-04;164.01;164.5;163.01;164.05;3862816.0
1376;2014-12-03;162.47;164.52;162.0;164.52;6434994.0
1377;2014-12-02;162.47;162.73;161.64;162.67;3465747.0
1378;2014-12-01;161.64;163.315;161.35;161.54;4168384.0
1379;2014-11-28;162.75;163.37;161.44;162.17;2405512.0
1380;2014-11-26;161.93;162.1;161.01;161.95;3967223.0
1381;2014-11-25;162.65;163.5;161.56;161.76;4062378.0
1382;2014-11-24;161.54;163.86;161.06;162.15;6618779.0
1383;2014-11-21;161.83;161.95;160.75;160.92;4076868.0
1384;2014-11-20;160.95;161.5;159.8;160.64;4182746.0
1385;2014-11-19;162.05;162.1;160.96;161.43;3802175.0
1386;2014-11-18;164.73;164.75;161.89;161.89;5412495.0
1387;2014-11-17;164.16;164.97;163.72;164.16;4798933.0
1388;2014-11-14;162.1;164.49;161.69;164.16;4976697.0
1389;2014-11-13;162.0;162.8;161.8;162.79;3239726.0
1390;2014-11-12;162.28;163.0;161.76;161.92;3377798.0
1391;2014-11-11;163.7;163.9;162.6;163.3;3535694.0
1392;2014-11-10;161.9;164.47;161.61;163.49;4958236.0
1393;2014-11-07;161.42;162.2069;160.85;162.07;3494803.0
1394;2014-11-06;161.28;161.53;160.05;161.46;4067587.0
1395;2014-11-05;163.13;163.54;161.56;161.82;4103003.0
1396;2014-11-04;164.34;164.36;162.24;162.65;4246854.0
1397;2014-11-03;164.25;164.54;163.375;164.36;4691074.0
1398;2014-10-31;165.48;165.59;163.6165;164.4;5818375.0
1399;2014-10-30;163.5;164.62;163.02;164.35;3895979.0
1400;2014-10-29;164.33;164.615;162.76;163.46;4741689.0
1401;2014-10-28;162.0;163.6;161.8;163.6;7896863.0
1402;2014-10-27;162.0;162.91;161.81;161.87;4989213.0
1403;2014-10-24;162.08;162.44;161.45;162.08;6652321.0
1404;2014-10-23;162.12;162.83;161.54;162.18;7599510.0
1405;2014-10-22;162.41;165.41;161.1;161.79;11088493.0
1406;2014-10-21;166.4;166.68;161.68;163.23;20952120.0
1407;2014-10-20;166.845;170.331;166.69;169.1;23408902.0
1408;2014-10-17;181.24;182.84;180.22;182.05;4354442.0
1409;2014-10-16;179.8;181.48;178.69;179.84;5578572.0
1410;2014-10-15;182.46;183.79;178.7488;181.75;6897656.0
1411;2014-10-14;184.89;185.72;183.59;183.8;3924974.0
1412;2014-10-13;185.49;186.65;183.42;183.52;3599924.0
1413;2014-10-10;185.86;187.74;185.1;185.93;5090177.0
1414;2014-10-09;189.12;189.5;186.09;186.42;2625509.0
1415;2014-10-08;185.97;189.6;185.61;189.36;2985329.0
1416;2014-10-07;187.77;188.12;185.54;185.71;2994065.0
1417;2014-10-06;189.69;190.89;188.71;189.04;2100191.0
1418;2014-10-03;188.11;189.37;187.56;188.67;3071521.0
1419;2014-10-02;187.66;187.78;186.24;186.91;2283619.0
1420;2014-10-01;189.91;190.4;186.79;187.17;3723166.0
1421;2014-09-30;189.64;190.85;189.15;189.83;2929335.0
1422;2014-09-29;188.51;189.96;188.12;189.64;2344723.0
1423;2014-09-26;188.93;190.33;188.61;190.06;2494024.0
1424;2014-09-25;192.05;192.5;188.97;189.01;4114751.0
1425;2014-09-24;191.0;192.45;189.88;192.31;3076722.0
1426;2014-09-23;192.75;193.07;191.52;191.62;3257449.0
1427;2014-09-22;193.72;194.14;192.63;193.11;3266955.0
1428;2014-09-19;194.54;195.0;193.19;194.0;8852000.0
1429;2014-09-18;192.79;194.13;192.71;193.75;2963300.0
1430;2014-09-17;193.22;193.64;192.3;192.8;3210800.0
1431;2014-09-16;191.25;193.57;190.82;192.96;2561500.0
1432;2014-09-15;191.42;192.49;190.58;191.81;2456400.0
1433;2014-09-12;191.47;191.6;190.57;191.28;2901000.0
1434;2014-09-11;191.08;192.78;190.12;191.72;2298500.0
1435;2014-09-10;190.12;192.15;190.1;191.54;2764000.0
1436;2014-09-09;190.34;190.74;189.78;189.99;2390400.0
1437;2014-09-08;190.75;191.2;189.51;190.14;2524200.0
1438;2014-09-05;190.53;191.75;190.09;191.2;2260200.0
1439;2014-09-04;191.69;192.69;190.06;190.68;2865000.0
1440;2014-09-03;192.39;192.95;191.86;191.95;1822800.0
1441;2014-09-02;192.68;192.97;190.93;191.56;2679700.0
1442;2014-08-29;192.28;192.75;191.14;192.3;2909400.0
1443;2014-08-28;191.47;192.2986;190.66;192.0;1503600.0
1444;2014-08-27;193.03;194.133;191.56;192.25;2190200.0
1445;2014-08-26;191.02;193.53;191.02;192.99;3160900.0
1446;2014-08-25;191.39;191.81;190.71;191.16;1723600.0
1447;2014-08-22;190.77;191.88;190.29;190.41;1940300.0
1448;2014-08-21;190.9;192.07;190.5;191.23;2496500.0
1449;2014-08-20;189.86;190.39;189.25;190.1;2177600.0
1450;2014-08-19;190.04;190.25;189.36;190.07;2040100.0
1451;2014-08-18;188.1;189.81;187.76;189.36;2420300.0
1452;2014-08-15;187.85;188.88;186.79;187.38;2814800.0
1453;2014-08-14;187.57;188.17;186.93;187.88;1929500.0
1454;2014-08-13;188.0;188.48;187.37;187.95;1797000.0
1455;2014-08-12;187.45;188.69;186.81;187.34;1858600.0
1456;2014-08-11;187.81;188.36;186.28;187.47;2527200.0
1457;2014-08-08;184.4;186.67;183.58;186.63;2781500.0
1458;2014-08-07;186.64;186.68;183.58;184.3;2708600.0
1459;2014-08-06;185.36;186.88;184.44;185.97;3847000.0
1460;2014-08-05;188.75;189.196;186.44;187.1;3307900.0
1461;2014-08-04;189.35;189.95;188.6;189.64;2125900.0
1462;2014-08-01;190.5;191.5;188.86;189.15;5181100.0
1463;2014-07-31;192.84;194.29;191.54;191.67;4207500.0
1464;2014-07-30;195.2;195.99;192.9;194.0;3943800.0
1465;2014-07-29;195.3;195.89;194.54;194.57;3264100.0
1466;2014-07-28;194.3;196.4;193.65;195.78;3242400.0
1467;2014-07-25;195.3;195.9;193.7901;194.4;3376400.0
1468;2014-07-24;193.95;195.62;193.75;195.24;3612700.0
1469;2014-07-23;194.11;194.9;193.57;193.63;3584200.0
1470;2014-07-22;191.59;194.72;191.56;194.09;4853000.0
1471;2014-07-21;191.3;191.7;189.25;190.85;4154400.0
1472;2014-07-18;191.96;193.44;190.0;192.5;8166400.0
1473;2014-07-17;192.36;195.95;192.0;192.49;8872300.0
1474;2014-07-16;192.24;193.36;190.76;192.36;7812600.0
1475;2014-07-15;189.54;190.08;188.21;188.49;4864700.0
1476;2014-07-14;188.55;190.44;188.53;189.86;4501100.0
1477;2014-07-11;187.73;188.35;186.705;188.0;2402500.0
1478;2014-07-10;186.44;188.05;186.21;187.7;3177800.0
1479;2014-07-09;187.68;188.9;186.89;188.42;3309600.0
1480;2014-07-08;187.65;188.08;186.37;187.22;3135100.0
1481;2014-07-07;187.61;188.27;187.44;188.04;2958700.0
1482;2014-07-03;188.39;188.806;187.35;188.53;2422400.0
1483;2014-07-02;186.34;188.99;186.17;188.39;5093000.0
1484;2014-07-01;181.7;187.27;181.7;186.35;6643100.0
1485;2014-06-30;181.33;181.93;180.26;181.27;4223800.0
1486;2014-06-27;179.77;182.46;179.66;181.71;4575500.0
1487;2014-06-26;180.87;181.37;179.27;180.37;3258500.0
1488;2014-06-25;180.25;180.97;180.06;180.72;2762800.0
1489;2014-06-24;181.5;183.0;180.65;180.88;3875400.0
1490;2014-06-23;181.92;182.25;181.0;182.14;3231700.0
1491;2014-06-20;182.59;182.67;181.4;181.55;10686800.0
1492;2014-06-19;184.12;184.47;182.356;182.82;3551100.0
1493;2014-06-18;182.04;183.61;181.79;183.6;3931800.0
1494;2014-06-17;181.9;182.81;181.56;182.26;2460900.0
1495;2014-06-16;182.4;182.71;181.235;182.35;3556200.0
1496;2014-06-13;182.0;183.0;181.52;182.56;2773600.0
1497;2014-06-12;182.48;182.55;180.91;181.22;4425300.0
1498;2014-06-11;183.61;184.2;182.01;182.25;4061700.0
1499;2014-06-10;186.2;186.2199;183.82;184.29;4154900.0
1500;2014-06-09;186.22;187.64;185.96;186.22;2728400.0
1501;2014-06-06;186.47;187.65;185.9;186.37;3296700.0
1502;2014-06-05;184.66;186.09;183.92;185.98;2852200.0
1503;2014-06-04;184.71;185.45;184.2;184.51;2376800.0
1504;2014-06-03;185.55;185.76;184.12;184.37;2517100.0
1505;2014-06-02;184.76;186.2801;184.67;185.69;3200500.0
1506;2014-05-30;183.38;184.57;182.49;184.36;4620500.0
1507;2014-05-29;183.64;183.78;182.33;183.76;2759900.0
1508;2014-05-28;184.48;184.88;182.94;183.08;3721600.0
1509;2014-05-27;184.8;185.65;183.93;184.78;4793800.0
1510;2014-05-23;185.84;186.14;185.3101;185.94;2562900.0
1511;2014-05-22;186.45;186.45;185.03;185.68;2218000.0
1512;2014-05-21;185.85;187.16;184.95;186.39;2988000.0
1513;2014-05-20;186.25;186.7;184.7;184.89;3026500.0
1514;2014-05-19;186.61;187.13;186.04;187.0;3270700.0
1515;2014-05-16;186.27;187.41;185.93;187.06;3949500.0
1516;2014-05-15;189.07;189.08;186.18;186.46;4202200.0
1517;2014-05-14;191.91;191.99;188.17;188.72;5251500.0
1518;2014-05-13;192.79;193.03;191.76;192.19;2226600.0
1519;2014-05-12;191.12;193.02;190.94;192.57;3777400.0
1520;2014-05-09;188.98;190.5854;188.37;190.08;2261600.0
1521;2014-05-08;189.16;190.57;188.23;188.91;2431900.0
1522;2014-05-07;189.34;190.3;186.93;189.3;3821000.0
1523;2014-05-06;190.93;190.95;189.25;190.03;3188700.0
1524;2014-05-05;191.05;191.49;189.8;191.26;2222100.0
1525;2014-05-02;193.75;193.84;191.25;191.44;3049900.0
1526;2014-05-01;196.31;196.74;193.15;193.53;3674000.0
1527;2014-04-30;194.38;196.86;194.35;196.47;4206800.0
1528;2014-04-29;193.59;195.94;193.41;195.11;4626300.0
1529;2014-04-28;191.14;193.99;190.58;193.14;5638300.0
1530;2014-04-25;190.54;190.67;189.11;189.63;3871000.0
1531;2014-04-24;192.22;192.22;190.03;190.22;4407100.0
1532;2014-04-23;191.79;192.41;190.11;191.73;4736400.0
1533;2014-04-22;192.01;193.0;191.2;192.15;3878600.0
1534;2014-04-21;189.8;192.805;189.74;192.27;5419700.0
1535;2014-04-17;187.25;190.7;187.01;190.01;11255500.0
1536;2014-04-16;198.05;198.71;195.0;196.4;8527300.0
1537;2014-04-15;195.98;197.41;195.42;197.02;5351300.0
1538;2014-04-14;196.24;198.24;195.88;197.77;5431100.0
1539;2014-04-11;195.04;197.0;194.27;195.19;4835000.0
1540;2014-04-10;196.06;199.21;195.66;195.68;8417900.0
1541;2014-04-09;193.88;197.0;193.6;196.64;5480100.0
1542;2014-04-08;193.89;194.1675;192.6898;193.29;5125000.0
1543;2014-04-07;191.72;195.309;191.57;194.52;6740500.0
1544;2014-04-04;193.12;193.97;191.28;191.77;6089900.0
1545;2014-04-03;193.2;193.38;192.35;192.69;4091100.0
1546;2014-04-02;194.24;194.5;192.49;193.55;4924100.0
1547;2014-04-01;193.12;195.13;192.78;194.5;5394100.0
1548;2014-03-31;191.64;193.77;191.4;192.49;8537300.0
1549;2014-03-28;189.94;192.62;189.11;190.45;5194400.0
1550;2014-03-27;191.91;192.67;189.322;189.83;6767700.0
1551;2014-03-26;194.98;195.63;191.96;192.62;6851700.0
1552;2014-03-25;188.76;195.395;188.7;195.04;10912700.0
1553;2014-03-24;187.43;189.44;187.37;188.25;5738500.0
1554;2014-03-21;188.5;188.7;186.4;186.67;12535200.0
1555;2014-03-20;184.47;188.26;184.17;187.9;5062600.0
1556;2014-03-19;185.6;186.7;183.5001;184.71;4323900.0
1557;2014-03-18;185.99;187.9;185.54;186.81;3961300.0
1558;2014-03-17;182.66;186.35;182.66;185.81;4938100.0
1559;2014-03-14;183.89;184.29;182.21;182.21;5490300.0
1560;2014-03-13;186.41;187.0;183.71;183.9;4913200.0
1561;2014-03-12;186.01;187.45;185.89;186.22;4833000.0
1562;2014-03-11;187.41;188.45;186.04;186.76;4229500.0
1563;2014-03-10;187.55;188.37;185.849;186.39;4591200.0
1564;2014-03-07;188.35;188.92;187.18;187.68;4117800.0
1565;2014-03-06;187.37;188.39;186.9;187.64;3817300.0
1566;2014-03-05;186.57;187.95;186.4;187.14;3485200.0
1567;2014-03-04;185.81;187.16;185.68;186.44;4733000.0
1568;2014-03-03;183.33;184.64;182.82;184.26;3950100.0
1569;2014-02-28;185.38;186.12;183.65;185.17;4667900.0
1570;2014-02-27;183.83;185.95;183.81;185.27;3827800.0
1571;2014-02-26;183.94;185.28;183.56;184.06;3740700.0
1572;2014-02-25;183.52;184.6;182.88;183.23;3902300.0
1573;2014-02-24;182.82;185.16;182.82;183.45;4595300.0
1574;2014-02-21;184.25;185.71;182.62;182.79;5699300.0
1575;2014-02-20;182.96;184.8599;182.79;184.26;4968200.0
1576;2014-02-19;182.74;185.65;182.41;182.95;4671500.0
1577;2014-02-18;183.18;184.0;182.32;183.19;4435200.0
1578;2014-02-14;181.26;184.43;180.99;183.69;4659900.0
1579;2014-02-13;178.22;182.36;177.86;181.84;4482000.0
1580;2014-02-12;179.52;181.25;179.26;180.24;3983000.0
1581;2014-02-11;176.81;180.39;176.8;179.7;4647300.0
1582;2014-02-10;176.97;177.65;176.25;177.14;3540400.0
1583;2014-02-07;175.64;177.56;175.07;177.25;4692900.0
1584;2014-02-06;173.97;174.85;173.79;174.67;4292200.0
1585;2014-02-05;172.19;174.97;172.19;174.24;4712300.0
1586;2014-02-04;173.53;173.75;172.36;172.84;4349800.0
1587;2014-02-03;176.02;176.02;172.72;172.9;7186800.0
1588;2014-01-31;176.11;177.835;175.34;176.68;5193400.0
1589;2014-01-30;177.17;177.86;176.36;177.36;4853700.0
1590;2014-01-29;175.98;178.53;175.89;176.4;4970900.0
1591;2014-01-28;178.05;178.45;176.16;176.85;5333300.0
1592;2014-01-27;179.605;179.65;177.66;177.9;5208600.0
1593;2014-01-24;181.25;182.8141;179.64;179.64;6890600.0
1594;2014-01-23;181.43;183.72;180.71;182.73;6973900.0
1595;2014-01-22;181.28;183.5;179.67;182.25;13796100.0
1596;2014-01-21;190.23;190.39;186.79;188.43;11076300.0
1597;2014-01-17;188.04;190.81;187.86;190.09;7644600.0
1598;2014-01-16;187.53;188.99;186.8;188.76;4770300.0
1599;2014-01-15;185.82;188.65;185.49;187.74;4816500.0
1600;2014-01-14;185.06;186.428;183.8818;185.92;4619200.0
1601;2014-01-13;186.26;186.95;183.86;184.16;5784700.0
1602;2014-01-10;188.31;188.57;186.28;187.26;4022400.0
1603;2014-01-09;189.02;189.5;186.55;187.38;4321300.0
1604;2014-01-08;189.33;189.4175;187.26;187.97;4603700.0
1605;2014-01-07;186.39;190.35;186.38;189.71;5932300.0
1606;2014-01-06;187.15;187.355;185.3;186.0;4067800.0
1607;2014-01-03;185.83;187.35;185.3;186.64;4063200.0
1608;2014-01-02;187.21;187.4;185.2;185.53;4546500.0
1609;2013-12-31;186.49;187.79;186.3;187.57;3619700.0
1610;2013-12-30;185.32;186.7;184.67;186.41;3018600.0
1611;2013-12-27;185.84;186.5;184.56;185.08;3381600.0
1612;2013-12-26;183.56;185.56;183.51;185.35;3325700.0
1613;2013-12-24;181.955;183.5;181.91;183.22;1613600.0
1614;2013-12-23;181.05;182.93;180.61;182.23;4079900.0
1615;2013-12-20;180.12;182.0;180.02;180.02;7653500.0
1616;2013-12-19;177.88;180.54;177.88;180.22;5927000.0
1617;2013-12-18;176.45;178.74;174.851;178.7;5697700.0
1618;2013-12-17;177.36;177.49;175.12;175.76;5471900.0
1619;2013-12-16;173.22;178.35;172.73;177.85;7517000.0
1620;2013-12-13;173.52;174.379;172.73;172.8;4184400.0
1621;2013-12-12;175.06;175.8;173.3;173.37;5671600.0
1622;2013-12-11;177.0;177.76;175.1;175.2;4090400.0
1623;2013-12-10;176.9;177.67;176.06;177.12;4127800.0
1624;2013-12-09;177.99;178.152;176.83;177.46;3796600.0
1625;2013-12-06;176.7;178.0;176.01;177.67;4739800.0
1626;2013-12-05;176.15;176.86;175.28;176.08;4384900.0
1627;2013-12-04;175.37;177.5;175.16;175.74;5267400.0
1628;2013-12-03;177.0;178.23;175.64;176.08;5864000.0
1629;2013-12-02;179.46;179.59;177.12;177.48;4560000.0
1630;2013-11-29;179.21;180.76;179.0;179.68;2870500.0
1631;2013-11-27;177.83;180.18;177.82;178.97;4596500.0
1632;2013-11-26;178.67;178.94;177.31;177.31;5756000.0
1633;2013-11-25;180.25;180.75;177.82;178.94;7161900.0
1634;2013-11-22;183.5001;184.99;179.92;181.3;7610200.0
1635;2013-11-21;185.54;185.75;183.411;184.13;4459500.0
1636;2013-11-20;185.22;186.24;184.645;185.19;3645800.0
1637;2013-11-19;184.63;186.2;184.15;185.25;4577000.0
1638;2013-11-18;183.52;184.99;183.27;184.47;5344900.0
1639;2013-11-15;182.38;183.28;181.16;183.19;5176100.0
1640;2013-11-14;180.48;183.2;179.66;182.21;6321500.0
1641;2013-11-13;182.27;183.55;181.59;183.55;4704400.0
1642;2013-11-12;182.53;184.0487;182.26;183.07;4258500.0
1643;2013-11-11;180.19;183.39;180.04;182.88;5222300.0
1644;2013-11-08;178.83;180.08;177.35;179.99;6275000.0
1645;2013-11-07;179.6;181.39;179.6;180.0;5219500.0
1646;2013-11-06;177.91;179.75;177.78;179.19;4560700.0
1647;2013-11-05;179.54;179.8;177.71;177.85;6096800.0
1648;2013-11-04;179.9;180.8;179.34;180.27;3483300.0
1649;2013-11-01;179.81;180.339;178.88;179.23;3644500.0
1650;2013-10-31;179.65;181.67;179.04;179.21;4318100.0
1651;2013-10-30;181.69;182.18;179.86;180.15;5273700.0
1652;2013-10-29;177.62;182.32;177.5;182.12;8904600.0
1653;2013-10-28;177.04;177.89;176.2;177.35;3712700.0
1654;2013-10-25;178.43;179.1;176.26;176.85;4842800.0
1655;2013-10-24;176.43;177.89;176.25;177.8;5533300.0
1656;2013-10-23;175.09;175.99;174.4;175.77;5409400.0
1657;2013-10-22;173.35;175.57;172.9512;174.97;6977300.0
1658;2013-10-21;174.42;174.75;172.6301;172.86;7098700.0
1659;2013-10-18;174.8;175.0;173.25;173.78;10548000.0
1660;2013-10-17;173.84;177.0;172.57;174.83;22368900.0
1661;2013-10-16;185.42;186.73;184.994;186.73;6718000.0
1662;2013-10-15;185.74;185.94;184.22;184.66;3365100.0
1663;2013-10-14;185.41;186.99;184.42;186.97;2663100.0
1664;2013-10-11;185.25;186.23;184.12;186.16;3232600.0
1665;2013-10-10;183.17;184.77;182.358;184.77;3658900.0
1666;2013-10-09;179.37;181.67;179.1;181.32;4423500.0
1667;2013-10-08;181.89;181.99;178.71;178.72;5578300.0
1668;2013-10-07;181.85;183.31;181.85;182.01;3966400.0
1669;2013-10-04;184.17;185.13;183.58;184.1;2863600.0
1670;2013-10-03;184.7;184.96;183.0;183.86;3211800.0
1671;2013-10-02;185.54;186.3099;184.41;184.96;3617100.0
1672;2013-10-01;185.34;186.65;184.65;186.38;2681200.0
1673;2013-09-30;185.56;186.74;184.34;185.18;3978200.0
1674;2013-09-27;188.92;188.94;186.45;186.92;3905500.0
1675;2013-09-26;190.1;191.76;189.455;190.22;2093600.0
1676;2013-09-25;190.14;190.62;188.5;189.47;2654500.0
1677;2013-09-24;190.93;191.56;189.66;189.97;3085300.0
1678;2013-09-23;190.06;192.41;189.3301;190.99;3340800.0
1679;2013-09-20;193.96;194.4299;190.02;190.02;8525900.0
1680;2013-09-19;194.18;194.89;193.22;193.39;3178100.0
1681;2013-09-18;192.6;194.89;192.0;194.42;3841800.0
1682;2013-09-17;193.42;194.15;191.83;192.16;2930900.0
1683;2013-09-16;193.7;194.81;192.61;193.15;3902400.0
1684;2013-09-13;191.21;193.1;191.0;192.17;3710400.0
1685;2013-09-12;190.96;191.32;189.85;190.73;3354800.0
1686;2013-09-11;186.83;190.87;186.82;190.7;4962900.0
1687;2013-09-10;187.2;187.65;186.37;186.6;3149600.0
1688;2013-09-09;183.68;185.49;183.31;184.98;3017200.0
1689;2013-09-06;184.65;184.99;182.65;183.03;2903500.0
1690;2013-09-05;183.35;185.0;183.07;184.15;2867600.0
1691;2013-09-04;183.58;184.19;182.31;183.13;2597900.0
1692;2013-09-03;183.63;184.32;182.51;183.96;3487200.0
1693;2013-08-30;182.75;182.99;181.51;182.27;2731000.0
1694;2013-08-29;181.96;183.7;181.44;182.64;2980900.0
1695;2013-08-28;182.68;183.47;181.1;182.16;3979200.0
1696;2013-08-27;183.63;184.5;182.5701;182.74;3190700.0
1697;2013-08-26;185.27;187.0;184.68;184.74;2170400.0
1698;2013-08-23;185.34;185.74;184.57;185.42;2292700.0
1699;2013-08-22;185.65;186.25;184.25;185.19;2354300.0
1700;2013-08-21;184.67;186.57;184.28;184.86;3551000.0
1701;2013-08-20;184.37;185.63;183.1685;184.56;3117800.0
1702;2013-08-19;185.3;186.5;183.9787;184.23;3248900.0
1703;2013-08-16;185.54;186.46;185.34;185.34;3426400.0
1704;2013-08-15;186.23;187.0;185.45;185.79;3692400.0
1705;2013-08-14;188.58;188.926;187.3;187.53;2892300.0
1706;2013-08-13;189.54;189.99;187.56;188.42;3542900.0
1707;2013-08-12;186.97;189.556;186.89;189.09;3026500.0
1708;2013-08-09;188.0;189.16;187.0;187.82;3249600.0
1709;2013-08-08;189.45;189.87;186.79;187.93;4547600.0
1710;2013-08-07;189.6;189.93;188.05;188.56;3901700.0
