date;1. open;2. high;3. low;4. close;5. volume
2020-02-06 14:03:00;324.74;324.75;324.65;324.67;26135.0
2020-02-06 14:02:00;324.687;324.75;324.585;324.72;46177.0
2020-02-06 14:01:00;324.58;324.68;324.5399;324.6502;35062.0
2020-02-06 14:00:00;324.62;324.66;324.57;324.57;37537.0
2020-02-06 13:59:00;324.4949;324.62;324.4949;324.62;35765.0
2020-02-06 13:58:00;324.6;324.62;324.4575;324.4965;53037.0
2020-02-06 13:57:00;324.7;324.7;324.59;324.61;42983.0
2020-02-06 13:56:00;324.512;324.69;324.45;324.69;39602.0
2020-02-06 13:55:00;324.56;324.58;324.48;324.5187;53869.0
2020-02-06 13:54:00;324.45;324.59;324.44;324.52;70252.0
2020-02-06 13:53:00;324.43;324.52;324.41;324.45;68858.0
2020-02-06 13:52:00;324.3487;324.45;324.33;324.43;34715.0
2020-02-06 13:51:00;324.3101;324.44;324.3074;324.345;58912.0
2020-02-06 13:50:00;324.24;324.36;324.2213;324.3211;33490.0
2020-02-06 13:49:00;324.2093;324.2806;324.19;324.215;55413.0
2020-02-06 13:48:00;324.17;324.2;324.15;324.1965;27894.0
2020-02-06 13:47:00;324.14;324.22;324.14;324.16;39867.0
2020-02-06 13:46:00;324.33;324.33;324.14;324.14;32306.0
2020-02-06 13:45:00;324.2795;324.35;324.23;324.3353;101396.0
2020-02-06 13:44:00;324.16;324.28;324.14;324.27;39138.0
2020-02-06 13:43:00;323.93;324.21;323.93;324.17;178378.0
2020-02-06 13:42:00;323.875;323.9454;323.79;323.925;37468.0
2020-02-06 13:41:00;323.82;323.89;323.815;323.8484;26307.0
2020-02-06 13:40:00;323.8484;323.88;323.75;323.8;27653.0
2020-02-06 13:39:00;323.84;323.895;323.75;323.8387;34342.0
2020-02-06 13:38:00;323.885;323.9628;323.82;323.84;34820.0
2020-02-06 13:37:00;323.88;323.9;323.8;323.88;30008.0
2020-02-06 13:36:00;323.98;323.98;323.7702;323.89;36979.0
2020-02-06 13:35:00;323.955;324.0;323.94;323.98;72060.0
2020-02-06 13:34:00;323.75;323.96;323.74;323.9501;86817.0
